0,1.1851818561553955,6.0,-121.9986,2019-03-19 16:55:44
0,1.1851427555084229,6.0,-121.9986,2019-03-19 16:55:44
0,1.1851036548614502,6.0,-121.9986,2019-03-19 16:55:44
0,1.1850645542144775,6.0,-121.9986,2019-03-19 16:55:44
0,1.1850255727767944,6.0,-121.9986,2019-03-19 16:55:44
0,1.1849874258041382,6.0,-121.9986,2019-03-19 16:55:44
0,1.184949278831482,6.0,-121.9986,2019-03-19 16:55:44
0,1.1849111318588257,6.0,-121.9986,2019-03-19 16:55:44
0,1.184873104095459,6.0,-121.9986,2019-03-19 16:55:44
0,1.1848359107971191,6.0,-121.9986,2019-03-19 16:55:44
0,1.1847987174987793,6.0,-121.9986,2019-03-19 16:55:44
0,1.1847615242004395,6.0,-121.9986,2019-03-19 16:55:44
0,1.1847244501113892,6.0,-121.9986,2019-03-19 16:55:44
0,1.1846882104873657,6.0,-121.9986,2019-03-19 16:55:44
0,1.1846519708633423,6.0,-121.9986,2019-03-19 16:55:44
0,1.1846157312393188,6.0,-121.9986,2019-03-19 16:55:44
0,1.1845794916152954,6.0,-121.9986,2019-03-19 16:55:44
0,1.1845442056655884,6.0,-121.9986,2019-03-19 16:55:44
0,1.1845089197158813,6.0,-121.9986,2019-03-19 16:55:45
0,1.1844736337661743,6.0,-121.9986,2019-03-19 16:55:45
0,1.1844383478164673,6.0,-121.9986,2019-03-19 16:55:45
0,1.1844037771224976,6.0,-121.9986,2019-03-19 16:55:45
0,1.184369444847107,6.0,-121.9986,2019-03-19 16:55:45
0,1.1843351125717163,6.0,-121.9986,2019-03-19 16:55:45
0,1.1843007802963257,6.0,-121.9986,2019-03-19 16:55:45
0,1.1842669248580933,6.0,-121.9986,2019-03-19 16:55:45
0,1.184233546257019,6.0,-121.9986,2019-03-19 16:55:45
0,1.1842001676559448,6.0,-121.9986,2019-03-19 16:55:45
0,1.1841667890548706,6.0,-121.9986,2019-03-19 16:55:45
0,1.1841334104537964,6.0,-121.9986,2019-03-19 16:55:45
0,1.1841009855270386,6.0,-121.9986,2019-03-19 16:55:45
0,1.1840685606002808,6.0,-121.9986,2019-03-19 16:55:45
0,1.184036135673523,6.0,-121.9986,2019-03-19 16:55:45
0,1.1840037107467651,6.0,-121.9986,2019-03-19 16:55:45
0,1.1839717626571655,6.0,-121.9986,2019-03-19 16:55:45
0,1.1839402914047241,6.0,-121.9986,2019-03-19 16:55:45
0,1.1839088201522827,6.0,-121.9986,2019-03-19 16:55:45
0,1.1838773488998413,6.0,-121.9986,2019-03-19 16:55:45
0,1.1838458776474,6.0,-121.9986,2019-03-19 16:55:45
0,1.1838152408599854,6.0,-121.9986,2019-03-19 16:55:45
0,1.1837847232818604,6.0,-121.9986,2019-03-19 16:55:45
0,1.1837542057037354,6.0,-121.9986,2019-03-19 16:55:45
0,1.1837236881256104,6.0,-121.9986,2019-03-19 16:55:45
0,1.183693289756775,6.0,-121.9986,2019-03-19 16:55:45
0,1.1836637258529663,6.0,-121.9986,2019-03-19 16:55:45
0,1.1836341619491577,6.0,-121.9986,2019-03-19 16:55:45
0,1.1836045980453491,6.0,-121.9986,2019-03-19 16:55:45
0,1.1835750341415405,6.0,-121.9986,2019-03-19 16:55:45
0,1.183545708656311,6.0,-121.9986,2019-03-19 16:55:45
0,1.1835170984268188,6.0,-121.9986,2019-03-19 16:55:45
0,1.1834884881973267,6.0,-121.9986,2019-03-19 16:55:45
0,1.1834598779678345,6.0,-121.9986,2019-03-19 16:55:45
0,1.1834312677383423,6.0,-121.9986,2019-03-19 16:55:45
0,1.1834027767181396,6.0,-121.9986,2019-03-19 16:55:45
0,1.1833751201629639,6.0,-121.9986,2019-03-19 16:55:45
0,1.183347463607788,6.0,-121.9986,2019-03-19 16:55:45
0,1.1833198070526123,6.0,-121.9986,2019-03-19 16:55:45
0,1.1832921504974365,6.0,-121.9986,2019-03-19 16:55:45
0,1.1832644939422607,6.0,-121.9986,2019-03-19 16:55:45
0,1.1832377910614014,6.0,-121.9986,2019-03-19 16:55:45
0,1.183211088180542,6.0,-121.9986,2019-03-19 16:55:45
0,1.1831843852996826,6.0,-121.9986,2019-03-19 16:55:45
0,1.1831576824188232,6.0,-121.9986,2019-03-19 16:55:45
0,1.1831309795379639,6.0,-121.9986,2019-03-19 16:55:45
0,1.1831048727035522,6.0,-121.9986,2019-03-19 16:55:45
0,1.1830791234970093,6.0,-121.9986,2019-03-19 16:55:45
0,1.1830533742904663,6.0,-121.9986,2019-03-19 16:55:45
0,1.1830276250839233,6.0,-121.9986,2019-03-19 16:55:45
0,1.1830018758773804,6.0,-121.9986,2019-03-19 16:55:45
0,1.1829761266708374,6.0,-121.9986,2019-03-19 16:55:45
